"Step","model.ln_type: mlp-pre - train/loss","model.ln_type: mlp-pre - train/loss__MIN","model.ln_type: mlp-pre - train/loss__MAX","model.ln_type: pre - train/loss","model.ln_type: pre - train/loss__MIN","model.ln_type: pre - train/loss__MAX","model.ln_type: attn-pre - train/loss","model.ln_type: attn-pre - train/loss__MIN","model.ln_type: attn-pre - train/loss__MAX","model.ln_type: off - train/loss","model.ln_type: off - train/loss__MIN","model.ln_type: off - train/loss__MAX"
"3199","0.03364345009904355","0.0019049550173804164","0.13182438910007477","0.006864190381020307","0.00115052773617208","0.025066806003451347","0.002137147600296885","0.00008818822971079499","0.0058502512983977795","2.944470566035307e-7","2.799493756810989e-7","3.058808601963392e-7"
"3200","0.031239518895745277","0.0018846546299755573","0.12026160955429077","0.007207637652754784","0.0011375596513971686","0.02468360960483551","0.002135802895645611","0.00008719357720110565","0.005831821355968714","2.944328230114479e-7","2.7993257845082553e-7","3.0586687671529944e-7"
"3201","0.02632047380320728","0.0018645632080733776","0.09609241783618927","0.08749593405518681","0.0011247374350205064","0.4090557098388672","0.0021343673404771836","0.00008620975131634623","0.005812366027384996","2.9441872015922856e-7","2.79915639112005e-7","3.058529216559691e-7"
"3202","0.0211886128410697","0.0018446787726134062","0.0708300918340683","2.686301378463395","0.0011120591079816222","13.403460502624512","0.0021328297443687916","0.0000852366938488558","0.005791927222162485","2.944046116226673e-7","2.798988987251505e-7","3.058388813315105e-7"
"3203","0.017395748198032378","0.0018249985296279192","0.05223558098077774","1.4225908614927902","0.0010995239717885852","7.085256576538086","0.0021311802367563358","0.00008427423745160922","0.005770547781139612","2.943895708540367e-7","2.7988221518171486e-7","3.0582452836824814e-7"
"3204","0.015172971552237869","0.0018055220134556293","0.04146642982959747","1.4053304459201172","0.0010871296981349587","6.999274730682373","0.0021294091755407864","0.00008332229481311515","0.00574827054515481","2.9437351827255044e-7","2.7986567374682636e-7","3.0580994803131034e-7"
"3205","0.014126297901384532","0.0017862465465441346","0.036554958671331406","0.9932476939633489","0.001074874890036881","4.939154148101807","0.0021275073464494198","0.00008238076406996697","0.005725134164094925","2.9435643682518277e-7","2.798493312639039e-7","3.0579528242924425e-7"
"3206","0.013843421125784516","0.0017671699170023203","0.03544197976589203","0.604488231963478","0.0010627582669258118","2.995624542236328","0.002125467611767817","0.00008144952153088525","0.0057011814787983894","2.943399351806875e-7","2.798331877329474e-7","3.05780474718631e-7"
"3207","0.014026465266942978","0.0017482915427535772","0.036640387028455734","0.5528337735682726","0.0010507777333259583","2.737596035003662","0.00212328189809341","0.0000805284216767177","0.005676448345184326","2.94324837568638e-7","2.7981732841908524e-7","3.0576543963434233e-7"
"3208","0.014444354083389043","0.0017296082805842161","0.03899695724248886","0.5196412129793316","0.0010389328235760331","2.571854829788208","0.002120944074704312","0.00007961739902384579","0.005650975275784731","2.943112917819235e-7","2.798017817440268e-7","3.057504329717631e-7"
"3209","0.014895984437316656","0.0017111185006797314","0.04150814563035965","0.4641098697204143","0.0010272207437083125","2.2943997383117676","0.002118448262626771","0.00007871636626077816","0.005624799057841301","2.9429828600768816e-7","2.7978657612948155e-7","3.0573562526114983e-7"
"3210","0.015202952246181668","0.0016928213881328702","0.04328370466828346","0.4170571978436783","0.0010156410280615091","2.0593209266662598","0.0021157887007575483","0.0000778251705924049","0.005597958341240883","2.9428475158965737e-7","2.79771285249808e-7","3.0572124387617805e-7"
"3211","0.015226477617397904","0.001674714032560587","0.043631333857774734","0.382421507849358","0.0010041919304057956","1.8863134384155273","0.002112958987709135","0.00007694373198319227","0.005570485722273588","2.9427035883600185e-7","2.797561364786816e-7","3.0570703302146285e-7"
"3212","0.014916823036037386","0.001656795502640307","0.04230377823114395","0.3615797686390579","0.000992871937341988","1.7822657823562622","0.0021099542893352917","0.00007607191946590319","0.005542418919503689","2.942555340723629e-7","2.797402771648194e-7","3.056926800582005e-7"
"3213","0.014345331792719662","0.001639063353650272","0.0396590381860733","0.3473153655184433","0.0009816797683015466","1.7110981941223145","0.0021067685855086895","0.00007520969666074961","0.005513790529221296","2.94241459641853e-7","2.797239915253158e-7","3.0567872499887017e-7"
"3214","0.01365769817493856","0.0016215157229453325","0.03642672300338745","0.3243457224336453","0.0009706139680929482","1.596400260925293","0.0021033972516306676","0.00007435687439283356","0.0054846336133778095","2.942285163953784e-7","2.7970685323452926e-7","3.056646278309927e-7"
"3215","0.012985117733478546","0.0016041509807109833","0.033263761550188065","0.2914770640083589","0.0009596730233170092","1.4322044849395752","0.002099835536500905","0.00007351341628236696","0.005454979836940765","2.9421627800729766e-7","2.796887770273315e-7","3.0565084330191894e-7"
"3216","0.012396719632670283","0.0015869680792093277","0.030516574159264565","0.2582224611891434","0.0009488557698205113","1.2660765647888184","0.002096079791954253","0.00007267918408615515","0.0054248603992164135","2.942041589903965e-7","2.796711555674847e-7","3.0563671771233203e-7"
"3217","0.011910801497288048","0.001569964806549251","0.02827727608382702","0.232609972555656","0.0009381609852425754","1.1381564140319824","0.0020921271498082206","0.00007185411232057959","0.005394304636865854","2.941906984688103e-7","2.7965401727669814e-7","3.0562290476154885e-7"
"3218","0.011524547752924264","0.0015531393000856042","0.026532193645834923","0.2180649869493209","0.0009275866323150694","1.0655702352523804","0.0020879753414192238","0.00007103806274244562","0.005363342817872763","2.941756292784703e-7","2.7963764637206623e-7","3.0560906338905625e-7"
"3219","0.01123148137703538","0.001536490162834525","0.025249280035495758","0.21125276484526695","0.0009171331766992807","1.0316435098648071","0.0020836223586229606","0.00007023100624792278","0.005332001019269228","2.94158627411889e-7","2.796220144318795e-7","3.055950799080165e-7"
"3220","0.011024518148042261","0.00152001588139683","0.024393368512392044","0.20292335455305874","0.0009067986393347383","0.990125834941864","0.0020790671595023015","0.00006943276821402833","0.005300308112055063","2.9414113669190554e-7","2.7960700776930025e-7","3.0558101116184844e-7"
"3221","0.010893632285296917","0.001503713894635439","0.023914579302072525","0.18713222871301696","0.0008965916349552572","0.911294162273407","0.002074307735892944","0.0000686433122609742","0.0052682883106172085","2.941243678833416e-7","2.79592001106721e-7","3.0556708452422754e-7"
"3222","0.010824448801577092","0.0014875833876430988","0.023741310462355614","0.16728845031466336","0.0008865325944498181","0.8121936321258545","0.0020693432103144004","0.00006786252197343856","0.005235967691987753","2.9410928732431784e-7","2.7957671022704744e-7","3.0555307262147835e-7"
"3223","0.010799037828110158","0.001471622264944017","0.02378423884510994","0.15011886027641594","0.0008767633698880672","0.7264581918716431","0.0020641720446292313","0.00006709030276397243","0.005203369539231062","2.94095707431552e-7","2.795610498651513e-7","3.0553906071872916e-7"
"3224","0.010798232001252472","0.0014558290131390095","0.02394789084792137","0.1382012943387963","0.000867878959979862","0.6669750213623047","0.0020587932172929867","0.00006632656732108444","0.0051705180667340755","2.9408271871034233e-7","2.7954476422564767e-7","3.055248782857234e-7"
"3225","0.010804444481618703","0.0014402024680748582","0.024144703522324562","0.12958513599587604","0.0008631072123534977","0.6239767670631409","0.002053205635456834","0.00006557123560924083","0.005137435160577297","2.9406945714072206e-7","2.79528080682212e-7","3.055106105875893e-7"
"3226","0.010804032790474594","0.001424740650691092","0.024306803941726685","0.12133510443381965","0.0008799026254564524","0.5826901197433472","0.0020474082906730474","0.000064824205765035","0.005104140844196081","2.940552803920582e-7","2.795112266085198e-7","3.054962860460364e-7"
"3227","0.010788325872272252","0.0014094411162659526","0.02439109794795513","0.1125309847528115","0.001047965488396585","0.5367969274520874","0.0020414017024450006","0.0000640853977529332","0.005070657003670931","2.940401770956669e-7","2.7949437253482756e-7","3.0548176255251747e-7"
"3228","0.01075324376579374","0.0013943039812147617","0.024377383291721344","1.2589833004167303","0.0012566795339807868","5.776586532592773","0.0020351864732219838","0.00006335470243357122","0.005037001799792051","2.940241301985225e-7","2.794775753045542e-7","3.0546706852874195e-7"
"3229","0.01069821638520807","0.0013793263351544738","0.024262918159365654","4.370761922723614","0.0012428852496668696","13.25076675415039","0.0020287640785682016","0.00006263206159928814","0.005003196187317371","2.9400796961454036e-7","2.794609486045374e-7","3.0545237450496643e-7"
"3230","0.010625273664481938","0.0013645067811012268","0.024057909846305847","3.050474354601465","0.0012292413739487529","10.659537315368652","0.0020221364800818266","0.00006191735883476213","0.004969255533069372","2.939922808309348e-7","2.794445776999055e-7","3.0543782258973806e-7"
"3231","0.010538672376424075","0.001349844504147768","0.02378368005156517","2.1528099636547267","0.0012157461605966091","7.800775527954102","0.0020153058023424817","0.00006121052865637466","0.004935198463499546","2.939771547971759e-7","2.794283204821113e-7","3.054230717225437e-7"
"3232","0.010444600763730705","0.001335337059572339","0.023471223190426826","1.3273294034181162","0.0012023983290418983","3.9507253170013428","0.0020082750750589186","0.00006051149102859199","0.004901041742414236","2.939627734122041e-7","2.794120632643171e-7","3.0540866191586247e-7"
"3233","0.010350338625721633","0.0013209833996370435","0.023157011717557907","1.1097499600844458","0.0011891998583450913","2.90244197845459","0.0020010467516840434","0.00005982016591588035","0.004866800270974636","2.939485511888051e-7","2.7939566393797577e-7","3.053943942177284e-7"
"3234","0.01026273681782186","0.0013067822437733412","0.02287542261183262","1.1824511412996799","0.0011761600617319345","3.403954267501831","0.0019936233329644892","0.00005913646236876957","0.00483248895034194","2.939343175967224e-7","2.793791509247967e-7","3.0538012651959434e-7"
"3235","0.010186664364300668","0.0012927313800901175","0.022650958970189095","1.1094260291429237","0.001163369626738131","3.3340883255004883","0.001986008101812331","0.00005846030035172589","0.004798122216016054","2.9391950420176725e-7","2.793625810681988e-7","3.053658588214603e-7"
"3236","0.010124196833930909","0.0012788298772647977","0.022494180127978325","0.9310937051661312","0.0011513070203363895","2.911085605621338","0.0019782037517870775","0.00005779160710517317","0.004763713572174311","2.9390437248366654e-7","2.7934581225963484e-7","3.0535161954503565e-7"
"3237","0.010074910265393556","0.0012650758726522326","0.02240309678018093","0.7597801906522363","0.0011432270985096693","2.5792529582977295","0.001970213629101636","0.000057130262575810775","0.0047292765229940414","2.9388897360149713e-7","2.7932878765568603e-7","3.0533760764228646e-7"
"3238","0.010036913654766976","0.0012514685513451695","0.022368375211954117","0.6595077711390331","0.0011610720539465547","2.3742516040802","0.0019620410443167203","0.00005647623765980825","0.004694823175668716","2.938738077773451e-7","2.793118198951561e-7","3.053234252092807e-7"
"3239","0.01000788128003478","0.0012380055850371718","0.022378472611308098","0.6216237942688168","0.0013990136794745922","2.2533910274505615","0.001953689882066101","0.00005582944140769541","0.004660365637391806","2.938591762813303e-7","2.7929479529120727e-7","3.0530918593285605e-7"
"3240","0.009985583974048496","0.0012246861588209867","0.022422268986701965","0.602285104431212","0.015360052697360516","2.1514666080474854","0.001945163953496376","0.000055189801059896126","0.0046259136870503426","2.938450791134528e-7","2.7927768542213016e-7","3.052949466564314e-7"
"3241","0.009967865445651114","0.001211508410051465","0.02248898521065712","4.7753405191004274","0.019520405679941177","21.11240005493164","0.0019364677515113725","0.0000545572183909826","0.004591480363160372","2.9383129458437906e-7","2.7926054713134363e-7","3.052809063319728e-7"
"3242","0.009952486678957938","0.0011984707089141011","0.022567395120859146","1.1641376223415136","0.01942586712539196","3.402604341506958","0.0019276056431408507","0.00005393161336542107","0.0045570749789476395","2.938170325705869e-7","2.792434941056854e-7","3.052666954772576e-7"
"3243","0.009937214851379394","0.0011855728225782514","0.022646313533186913","1.3705252066254616","0.01932903379201889","4.733895778656006","0.00191858188554761","0.00005331294596544467","0.004522705916315317","2.9380155410763107e-7","2.7922635581489885e-7","3.052525983093801e-7"
"3244","0.009920206875540316","0.0011728117242455482","0.022716524079442024","1.268714977428317","0.019229939207434654","4.477415561676025","0.0019094015777227468","0.000052701121603604406","0.0044883843511343","2.9378478529906713e-7","2.7920933121095004e-7","3.052386716717592e-7"
"3245","0.009900412475690245","0.0011601877631619573","0.022772757336497307","1.0123405929654836","0.01912866346538067","3.4056191444396973","0.0019000688196683768","0.00005209609298617579","0.004454116337001324","2.9376780616985345e-7","2.7919222134187294e-7","3.052247450341383e-7"
