"Step","model.ln_type: mlp-pre - grads/weight_norm","model.ln_type: mlp-pre - grads/weight_norm__MIN","model.ln_type: mlp-pre - grads/weight_norm__MAX","model.ln_type: pre - grads/weight_norm","model.ln_type: pre - grads/weight_norm__MIN","model.ln_type: pre - grads/weight_norm__MAX","model.ln_type: attn-pre - grads/weight_norm","model.ln_type: attn-pre - grads/weight_norm__MIN","model.ln_type: attn-pre - grads/weight_norm__MAX","model.ln_type: off - grads/weight_norm","model.ln_type: off - grads/weight_norm__MIN","model.ln_type: off - grads/weight_norm__MAX"
"1481","34.249563514672666","33.40618057172392","36.53408183795218","38.79471867693161","37.314889802551505","39.61002834766879","42.19424302699268","39.484311621931724","44.379615737056014","55.79014175628195","54.54225130790235","56.71660851673542"
"1482","34.24840954930452","33.40585169898195","36.53276368228422","38.795007043429706","37.317528058415455","39.618804351003895","42.19614835235547","39.478791156415554","44.38055367975793","55.780625303456645","54.53272293856002","56.707027886486436"
"1483","34.247279881362644","33.4055703275105","36.53144547905356","38.79539918485925","37.32021846204397","39.62760305428686","42.19813166548089","39.473662661897905","44.381464097850014","55.77111949715345","54.52320633727326","56.69745855539404"
"1484","34.24617517932826","33.405329150077236","36.53015061968504","38.7958945361628","37.322961002159914","39.63642444240052","42.200192654646266","39.46892319835316","44.382346993026125","55.76162389254965","54.51369703168645","56.68790052918039"
"1485","34.2450902486877","33.405131821791244","36.52884401828916","38.79649126735805","37.32575076166419","39.645262342074055","42.2023268005502","39.46455589354833","44.38320236692875","55.75213462741012","54.50420398421689","56.67834735235097"
"1486","34.24403679006966","33.40497651630199","36.527584156317744","38.7971897286737","37.328589365048","39.654122899020535","42.20453469595707","39.4605655112639","44.3840274708284","55.74265640897878","54.49472048324383","56.66881195196239"
"1487","34.24299634265094","33.404863234195595","36.526284147087146","38.797985878114034","37.33147189631441","39.663003020368365","42.20681180254529","39.45693360329715","44.38482505668463","55.733186293669235","54.485251014609446","56.65928141021447"
"1488","34.24202071931847","33.40478832162389","36.52520132773056","38.79888327041074","37.3344048845825","39.671904231478","42.2091574680504","39.45365562761976","44.38559375086907","55.723727254532854","54.47579110399637","56.64976219403419"
"1489","34.24106685678322","33.404757260264404","36.52411847627195","38.79987876161099","37.33738014449712","39.68082498000451","42.211571014814155","39.450727031085876","44.38633905523818","55.71427848923851","54.466345238797466","56.640252153945255"
"1490","34.24124649749227","33.404759087403995","36.52860341140214","38.800971477241106","37.34039930051465","39.68976525277408","42.21404797236279","39.44813706093261","44.387051345504325","55.70483733086803","54.456908943132504","56.6307556056667"
"1491","34.235016684368084","33.40480111158705","36.50094310639452","38.802159898572036","37.34346234198832","39.69872349913707","42.216587469536606","39.44587649997858","44.38773337334806","55.69540820133418","54.447486705942175","56.62126824416886"
"1492","34.234352667532676","33.40487967839616","36.50100664814773","38.803444396622396","37.34656925812011","39.707701244040024","42.21918892021141","39.44393766791039","44.38839201529072","55.68598711208838","54.438074049786145","56.611790074070484"
"1493","34.23213585567295","33.4049929604468","36.49321192498082","38.804822765804985","37.349713501348475","39.716696937497204","42.22184771703512","39.44231287490472","44.38901902233958","55.67657805738712","54.42867546515003","56.602327569881126"
"1494","34.230143115571565","33.40514643874129","36.48643596962609","38.80629634843761","37.35290159830291","39.72571364014434","42.22456480672738","39.44099442224581","44.38961989578405","55.667177543637706","54.41929095932457","56.59287211149585"
"1495","34.22847326337349","33.40533097718555","36.48117290552073","38.80786201048918","37.3561270022653","39.73474980161414","42.227334359471314","39.43996996029219","44.390190511777206","55.657787243621556","54.4099138090029","56.58343233185068"
"1496","34.22650413168838","33.40555022945757","36.47432275866304","38.80951921068923","37.359392971032904","39.74379926577384","42.230156816482676","39.439233321655735","44.39073087148586","55.64840726812039","54.40055074973966","56.573999607952636"
"1497","34.223920611503914","33.4058023677914","36.464304570531716","38.81126700330136","37.36269622679736","39.75286662963361","42.23303062210337","39.438778332094984","44.39124372588867","55.63903886291753","54.391201788811856","56.564582575611084"
"1498","34.22093785402778","33.40608921850925","36.452194051550244","38.813104829581","37.36603675966987","39.761950345933734","42.235952780239856","39.438592620561714","44.39172770101711","55.62967898602055","54.3818601994268","56.555172608949974"
"1499","34.21791914196079","33.40640712661832","36.439814865362244","38.815032046015936","37.36941455965359","39.771055007458","42.23892249591272","39.43867000047352","44.392182797815735","55.62033119340632","54.372534965676834","56.545776187859516"
"1500","34.21499825111572","33.406757918262215","36.42782689463681","38.81704840231298","37.37282798350126","39.780175996892595","42.24193685570513","39.439001184780594","44.39260764227812","55.61099369428548","54.3632260959787","56.536389000801954"
"1501","34.21225189223317","33.40713976539577","36.416622717603154","38.81915108388291","37.37627375546886","39.789311769050336","42.24499400049224","39.439576881723454","44.39300223527282","55.60166605824033","54.35392236953213","56.5270153713857"
"1502","34.20971746214694","33.40755266695411","36.406387472916414","38.821340148440456","37.37975676513041","39.79846538096271","42.24809207351892","39.4403924380078","44.393369327348594","55.59234960289105","54.34463502010801","56.51765530635648"
"1503","34.207352453805704","33.40799479482325","36.396914039001985","38.82361466357005","37.383272104019","39.80763375381819","42.25123054112035","39.44143391136249","44.39370891918767","55.583043884663674","54.33535956288617","56.50830665223587"
"1504","34.20511145142332","33.408466147842866","36.38796818339305","38.8259733581285","37.38681649795236","39.81681994321778","42.254407484589535","39.44270128389171","44.394018261719395","55.573751161984475","54.32610049794206","56.49896941468822"
"1505","34.20301101893001","33.408972205503794","36.37963082636354","38.8284144447691","37.39039483579389","39.826019339198965","42.257618887966885","39.444179060017845","44.39429598073383","55.56446653922401","54.31685109153512","56.48964576030726"
"1506","34.201115779289864","33.40950200494988","36.37223967995286","38.83094009785067","37.39400384336371","39.83523652918277","42.26086441836496","39.44586257415028","44.394546201328325","55.55519355068732","54.30761359635728","56.48033353453107"
"1507","34.199494089021385","33.41006285245042","36.366130992978036","38.83354600090046","37.39764677590022","39.844466905315095","42.264143586762344","39.44774406374527","44.394767549140155","55.54593270524383","54.29839026662646","56.471032743013474"
"1508","34.19818909802442","33.41065291962468","36.36151691155603","38.83623332071078","37.40131383209937","39.85371505287336","42.26745348187897","39.449817311839354","44.394958649779426","55.53668129878106","54.28918110956248","56.46174122940462"
"1509","34.19721663725509","33.4112685513576","36.35848026133742","38.839000308830904","37.40501316355369","39.86297636611728","42.27079169090581","39.452073005776576","44.395116754003055","55.52744153464408","54.27998163457685","56.45246764770894"
"1510","34.19658180402558","33.41191157298453","36.35704829792292","38.841844713142805","37.408739865964144","39.872250835872684","42.27415833752459","39.45450337938703","44.3952487362281","55.518213474430034","54.27079634515694","56.44320119321281"
"1511","34.19629343924224","33.41258563634742","36.357259822446395","38.8447684576051","37.412495562562384","39.88154304419449","42.277551279434114","39.457103759771506","44.39535047225878","55.508998407465434","54.26162974783033","56.43395268475353"
"1512","34.196356087272136","33.41328343287479","36.3591483797192","38.84776841216651","37.416276982125375","39.89084838852453","42.280969345040624","39.45986637949373","44.39542196230302","55.499791088489005","54.25247285190672","56.42470915064051"
"1513","34.19677746731937","33.41400861434748","36.362748957123","38.850843005200986","37.42008085469452","39.90016532997545","42.28441008996365","39.46278347122609","44.39546458131309","55.49059940747812","54.2433301631408","56.41548141218641"
"1514","34.19758135532891","33.41476117898252","36.36817684610235","38.853995139279796","37.42391858981616","39.9094984484427","42.287874039334326","39.46585345418477","44.39547557976066","55.481416349976925","54.23420168871761","56.406267313016734"
"1515","34.19882120761017","33.41553929837976","36.37570472899804","38.85721905680242","37.42777386962705","39.918846203598655","42.2913569787152","39.469063921455465","44.39545770728198","55.47224808014592","54.225089686993606","56.39706469533676"
"1516","34.200577972956566","33.41634297075403","36.385735569446545","38.86051583238912","37.4316564721627","39.928202470673064","42.29486142510663","39.47241174621206","44.395412338649926","55.46308929512442","54.2159851600522","56.38787572960055"
"1517","34.20292639312581","33.41717402072249","36.39864123816128","38.86388696060497","37.435563128110545","39.93757794153193","42.2983816145134","39.47589070895836","44.39533259972973","55.45394222903051","54.206897119393396","56.37869392692819"
"1518","34.20592136409434","33.41802879341479","36.41470529495948","38.867326227628084","37.43949219970638","39.946961907321565","42.30192001958214","39.479497683034005","44.39522536440433","55.44480952200236","54.19782106869011","56.36953228404396"
"1519","34.20959064753834","33.41890911337659","36.43405925542918","38.87083766733246","37.44344367989375","39.95636047223896","42.30547359148672","39.48322181240406","44.395085133203374","55.43568635968609","54.18876377202773","56.36037781544762"
"1520","34.21395056983039","33.41981497858905","36.45678661153589","38.87441787185212","37.44741756157893","39.965770571613064","42.30904298833167","39.487066155320875","44.394917405106746","55.42657710512407","54.1797139734975","56.351241355836606"
"1521","34.21902524796202","33.42074638697496","36.4830115510759","38.87806366264117","37.45140731876774","39.97519372412409","42.312624195949795","39.49101522122627","44.394719430144505","55.41747872694608","54.17068519749058","56.34211208101805"
"1522","34.22485060920097","33.421699683972165","36.512913757926114","38.88178074212626","37.455422723635756","39.98462992054338","42.31621903096904","39.495075160253364","44.39449120791199","55.40839427137594","54.16166393163849","56.33299866225168"
"1523","34.231473744136856","33.42267852002776","36.54672135495707","38.88556283489376","37.459458879838515","39.99407609942846","42.31982331733033","39.49923203120141","44.394229988254104","55.39932201358528","54.15266145063879","56.32390110723422"
"1524","34.23893531694002","33.423682892897965","36.584650408440595","38.88941081876954","37.463512522290436","40.003538356684","42.323439300073446","39.50348580347056","44.3939385202952","55.39025888599214","54.14366649104723","56.314806417806324"
"1525","34.24727257620036","33.42470914818295","36.62687808484621","38.89332288574846","37.46758690334053","40.01300752860718","42.32706547617454","39.50783335598619","44.393620928029314","55.38121059012447","54.134690331298884","56.30573193928616"
"1526","34.25650911532229","33.425760935850434","36.67352600672078","38.897298717425215","37.471680387389725","40.02248971037643","42.33069979081002","39.51226847893655","44.39327033652595","55.37217583245624","54.12573072543686","56.2966690080883"
