"Step","model.ln_type: pre-v - test/loss","model.ln_type: pre-v - test/loss__MIN","model.ln_type: pre-v - test/loss__MAX","model.ln_type: mlp-pre - test/loss","model.ln_type: mlp-pre - test/loss__MIN","model.ln_type: mlp-pre - test/loss__MAX","model.ln_type: attn-pre-v - test/loss","model.ln_type: attn-pre-v - test/loss__MIN","model.ln_type: attn-pre-v - test/loss__MAX","model.ln_type: attn-pre-qk - test/loss","model.ln_type: attn-pre-qk - test/loss__MIN","model.ln_type: attn-pre-qk - test/loss__MAX","model.ln_type: attn-pre - test/loss","model.ln_type: attn-pre - test/loss__MIN","model.ln_type: attn-pre - test/loss__MAX","model.ln_type: off - test/loss","model.ln_type: off - test/loss__MIN","model.ln_type: off - test/loss__MAX"
"1063","0.0036682163553074312","0.0004445463401664069","0.00967278593419382","0.030287602959002447","0.00042159032637344016","0.12852111211908432","6.777330558406722","4.626464876394228","9.111005047308153","22.521456234663102","21.32915805791681","24.619397653234987","16.938642320189395","13.779414514919175","21.03536358166424","25.79060244989364","22.254235937744248","29.51184101680532"
"1064","0.0036288679940899176","0.0004403114200882442","0.009547398863507195","0.03017581444387904","0.0004159346859960982","0.12797508813043135","6.758350238383994","4.6029983433626125","9.095283107565253","22.527217405264103","21.322866286621682","24.64361472680546","16.94853163608418","13.789783203703177","21.044754440474488","25.797591776773164","22.2604037869795","29.51944295409224"
"1065","0.0035899170853439196","0.00043611697376724144","0.009423662068054197","0.030078145543760603","0.0004103624987503981","0.12749570914463842","6.739364830089838","4.5795432876963815","9.079539202472972","22.53325474623519","21.31481348299837","24.667948655307278","16.95841344961047","13.800145734070016","21.0541344131871","25.804566863136547","22.26655849868508","29.527027839940963"
"1066","0.0035513595551337146","0.00043196285412686996","0.009301547163117934","0.029992302458382702","0.00040487187381159503","0.12707155632781797","6.72037477943542","4.556099677259325","9.063773245318139","22.5377829294241","21.30947721892681","24.69151572338783","16.968288148898022","13.810502825279382","21.063503887355044","25.81152786657642","22.272701348032765","29.53459563251226"
"1067","0.0035131930315014507","0.00042784850867243755","0.00918103923755146","0.029916295111847558","0.00039946139438894835","0.1266927486534596","6.701380694119955","4.532668506104989","9.047985587897246","22.542381047580797","21.30717124322252","24.71467106459351","16.978155349848826","13.820853748330368","21.072862808619817","25.818474668238405","22.27883123823562","29.542147701839856"
"1068","0.00347541558868202","0.00042377376910451175","0.009062121746038961","0.029848495551611304","0.000394130241321408","0.12635121065691493","6.682382743392675","4.509249995505051","9.032176328614023","22.548537108853502","21.303826206777593","24.739283201712897","16.98801505333608","13.831198866687732","21.08221093491893","25.825406903831936","22.28494866182124","29.549682508401286"
"1069","0.0034380229928383335","0.00041973815289990065","0.008944766802359033","0.02978761356286539","0.0003888766355580602","0.1260405560230919","6.663381514567033","4.48584461594962","9.016345535201399","22.555532669378273","21.296998565700108","24.76659375162937","16.997867307619448","13.841537956592688","21.091547995668392","25.83232472049995","22.291052989642854","29.55720012870499"
"1070","0.0034010120703611793","0.0004157413788304525","0.008828955910232967","0.02973261697797906","0.00038369993366964094","0.12575568721060873","6.644377311534827","4.462452786270349","9.000493557050946","22.562876387835313","21.29361991345059","24.79072544452745","17.00771223466117","13.85187168928491","21.100874260296973","25.839227896553904","22.297144774121744","29.56470043176358"
"1071","0.0033643799480448217","0.00041178293756334225","0.008714668879360638","0.029682720980525556","0.000378598121676697","0.1254927202833153","6.625370678745999","4.439075092759067","8.984620185148447","22.57071556273473","21.290381910760136","24.815970586368316","17.017549504879565","13.86219919259346","21.110189777535847","25.846116573377543","22.30322333515417","29.572183928218344"
"1072","0.0033281247071512863","0.00040786258341017346","0.008601890696706091","0.029637284048569322","0.00037357084513950356","0.12524848589306153","6.6063619031549","4.415711559101696","8.968726054176486","22.579079935760443","21.285529116152016","24.8396458618678","17.027379370846685","13.872521070559731","21.11949420090948","25.852990577099167","22.309289002889326","29.579650355975488"
"1073","0.0032922428153797758","0.0004039800857438382","0.008490599871623946","0.029595779966849846","0.0003686163113485325","0.12502038692064685","6.587351365012753","4.392362606272144","8.952810839124634","22.589360630312445","21.282852139466733","24.866626726251678","17.037201584753348","13.882836968026922","21.128787712355244","25.859849751108015","22.31534145128203","29.58709910749369"
"1074","0.003256730690582535","0.0004001349396845968","0.008380775658445628","0.029557748312779446","0.00036373344054832914","0.12480612059303395","6.568339461823354","4.369028373178796","8.936875010058216","22.598336867087845","21.283600799254366","24.88679699637801","17.04701619611864","13.893147044286499","21.13806994514947","25.866693825592915","22.321380369068205","29.59453027958631"
"1075","0.003221586887594155","0.00039632677480964587","0.008272405283040098","0.029522793756871595","0.00035892164534837934","0.12460372304724003","6.549326596903265","4.345709142207459","8.920918641014982","22.608893158635013","21.28387203205591","24.913072442722118","17.056823155284583","13.903451216021413","21.14734036440884","25.873523345472144","22.32740643381831","29.601944814509725"
"1076","0.003186806009986557","0.0003925554498634524","0.008165461080598376","0.02949056833009455","0.00035417945084313435","0.12441143816241128","6.530313101881473","4.322404980690909","8.904941686965556","22.61643730130246","21.28396681012041","24.9315413368222","17.066622446720476","13.913749630185471","21.15659982894312","25.880337836048206","22.333418829175812","29.609341741271095"
"1077","0.0031523867856670627","0.00038882044258527014","0.00805993052210405","0.029460779885268594","0.0003495053887988171","0.12422780953986017","6.511299304722686","4.299116046339483","8.888944475136753","22.62206979315128","21.283902500526548","24.94354760232992","17.07641413324749","13.924042055230464","21.16584817277659","25.887137099196742","22.339417959573602","29.616720754809094"
"1078","0.00311832454205002","0.00038512149640401765","0.007955789479273195","0.029433202934837692","0.0003448985851752383","0.12405169550150481","6.492285539342885","4.275842151709706","8.872926922634734","22.633689008516964","21.2867913203296","24.967765264771494","17.086198155776337","13.934328722024283","21.175084628202043","25.893921327942223","22.345403232876933","29.624082092372976"
"1079","0.0030846163386025307","0.00038145827929065364","0.007853019769118702","0.029407675862079364","0.0003403582609011991","0.12388229051380546","6.473272291439446","4.2525835537842305","8.856889427326777","22.644286810322605","21.29102367767198","24.982378846914443","17.095974519129236","13.94460965461339","21.184309645097947","25.900690317575304","22.35137527469021","29.63142623685446"
"1080","0.0030512609331879606","0.0003778303950475958","0.007751612535563313","0.029384107548905452","0.0003358834786457468","0.12371914139363548","6.454259765659321","4.229340183508877","8.840831840958295","22.65364725262568","21.29246089885942","24.999012345016006","17.105743012604698","13.954884405776577","21.193523187748557","25.907444036722882","22.357333262997344","29.638752575691584"
"1081","0.0030182539023676123","0.0003742375955623368","0.00765154424096584","0.029362451579081062","0.00033147276547455535","0.12356205224982782","6.435248287289264","4.206111977479274","8.824754499183516","22.663859185907732","21.295309006094516","25.01707137384998","17.115503728152717","13.965153556587117","21.2027248780164","25.914182133949186","22.363277217631364","29.64606046812411"
"1082","0.002985592386827465","0.00037067944100799613","0.00755279700183425","0.029342729304405114","0.00032712523722274817","0.12341114791695224","6.416238267157259","4.1828990030890445","8.808657261314043","22.67114786485906","21.304279825193024","25.01329039905623","17.12525649956816","13.975416924243563","21.211914770771607","25.920904777323877","22.369207633119427","29.653350500681036"
"1083","0.002953273940201243","0.0003671557750809649","0.0074553572560942544","0.029324947082490106","0.00032283958272314134","0.12326652876249924","6.397230070856966","4.159701147146477","8.79254050955076","22.68321387019489","21.310768737759403","25.040829221409368","17.135001706325227","13.985674395974298","21.221092997744105","25.92761204635414","22.375123975957308","29.660622910535487"
"1084","0.002921293611059896","0.00036366618114112105","0.0073591990633074065","0.029309150869096707","0.0003186156889175374","0.12312849087648986","6.378223855913268","4.136518344181766","8.776403845035846","22.694682749912328","21.31539813128555","25.05314889461552","17.144738995442523","13.995925988202409","21.23025912469578","25.934303683048093","22.381026142411688","29.667877294666265"
"1085","0.002889649516099791","0.00036021032063976904","0.007264310744711163","0.029295366170099618","0.00031445211077509613","0.122997238000657","6.359220171369559","4.113350970302002","8.760247706730855","22.695186504073977","21.323304862036412","25.034512705929046","17.154468368460435","14.006171727440655","21.239413315450413","25.94097939934871","22.386914279839814","29.675112936060085"
"1086","0.002858339844861","0.0003567878377455366","0.007170682767295012","0.02928358783504556","0.000310347868951736","0.12287285170912565","6.340219234639167","4.090198603922002","8.744072087037335","22.718087542452167","21.333943379744134","25.07424981032032","17.16418990037264","14.016411649163958","21.248555860036596","25.94763917995237","22.392788097238103","29.682329983744975"
"1087","0.0028273595662577627","0.00035339863765761377","0.007078286640927875","0.02927380200007732","0.00030630184489135055","0.12275538565885656","6.321221459113014","4.06706183612774","8.727877058052156","22.711025117281462","21.34274895080479","25.042148747602905","17.173903320531636","14.02664573217549","21.257685623097466","25.954283591324987","22.398647862866994","29.689529496357867"
"1088","0.0027967061862019795","0.0003500421163951057","0.006987110566277153","0.02926596603279811","0.00030231356410566037","0.1226447513370479","6.302227277929188","4.043940702041248","8.711662851432388","22.728497447600358","21.352228831049036","25.090125936229867","17.183608865668692","14.036873811740248","21.26680393331384","25.960911731657866","22.404492800300467","29.696710384284042"
"1089","0.0027663768825320198","0.0003467181141432822","0.006897139064547117","0.02926003710405453","0.0002983819064362028","0.12254087984498092","6.283237030593471","4.020835679575054","8.695429262932182","22.728228772260156","21.364584501047112","25.047756700927675","17.193306319028043","14.047095999822554","21.275909268265075","25.96752398081339","22.410323710722714","29.70387243699736"
"1090","0.0027363692920151644","0.00034342640588400997","0.006808359150554386","0.029255969527851443","0.00029450600051203626","0.12244368737155667","6.2642509563789135","3.997746771365499","8.679176364406063","22.741823128823498","21.37763826705823","25.108179469521065","17.202995851835436","14.05731246930924","21.285002598664235","25.974120092128675","22.416139708473853","29.711016422779007"
"1091","0.0027066791232945994","0.000340166557660028","0.006720748431858721","0.02925373512931382","0.00029068477209624543","0.122353193981262","6.245269747348429","3.974674961924674","8.66290417239448","22.73481961389322","21.389588990397957","25.052116191298815","17.212677310692722","14.067522938051136","21.294083652915145","25.98069997947444","22.42194070788049","29.718141490560924"
"1092","0.0026773038161984146","0.0003369383363527948","0.006634292512776342","0.029253323351446564","0.00028691763625012515","0.12226948712532426","6.226293644339151","3.9516206111656595","8.646612874946655","22.70638878728918","21.402781525549795","24.878087821533732","17.222350716266767","14.077727565396371","21.30315199343634","25.987263609008902","22.427727618858107","29.72524760846672"
