"Step","model.ln_type: attn-pre-v - train/loss","model.ln_type: attn-pre-v - train/loss__MIN","model.ln_type: attn-pre-v - train/loss__MAX","model.ln_type: attn-pre-v - train/spec_loss","model.ln_type: attn-pre-v - train/spec_loss__MIN","model.ln_type: attn-pre-v - train/spec_loss__MAX"
"247","0.0038927944377064707","0.003696188796311617","0.004199891351163387","4.482079342736704","4.474304751920195","4.491032537469639"
"248","0.0038480214308947323","0.0036534671671688557","0.004151615314185619","4.482057781663031","4.474267016262162","4.491001634042327"
"249","0.003803814575076103","0.0036112903617322445","0.004103946499526501","4.482036383903571","4.474229425925805","4.490970969306188"
"250","0.003760164836421609","0.00356964860111475","0.004056875593960285","4.482015139555226","4.4741919654595","4.490940538384144"
"251","0.003717062994837761","0.0035285339690744877","0.004010393284261227","4.481994034478005","4.474154643313938","4.490910293465459"
"252","0.0036745000164955855","0.0034879366867244244","0.003964489325881004","4.481973059337702","4.474117461526409","4.490880207221796"
"253","0.0036324669141322373","0.0034478483721613884","0.003919155336916447","4.481952201400935","4.47408043175521","4.490850245486005"
"254","0.0035909557715058326","0.003408261574804783","0.0038743827026337385","4.48193145819024","4.4740435593674945","4.490820407203093"
"255","0.003549957415089011","0.0033691669814288616","0.0038301614113152027","4.481910828434313","4.474006831076657","4.490790725194692"
"256","0.0035094643477350473","0.003330557607114315","0.003786483546718955","4.481890302175927","4.473970226933024","4.490761195526216"
"257","0.0034694681409746407","0.003292424837127328","0.003743340726941824","4.4818698733224425","4.47393371997082","4.490731843233261"
"258","0.003429960459470749","0.003254760056734085","0.0037007241044193506","4.481849530188993","4.473897299725353","4.490702635668419"
"259","0.003390934132039547","0.003217557677999139","0.003658626927062869","4.481829263661664","4.473860960513699","4.490673548749034"
"260","0.003352381195873022","0.0031808088533580303","0.003617039415985346","4.481809059528418","4.473824701376189","4.490644557393597"
"261","0.0033142949920147657","0.003144507994875312","0.003575954819098115","4.481788918303858","4.473788540125748","4.49061566292946"
"262","0.0032766675110906364","0.0031086464878171682","0.003535364056006074","4.48176883815187","4.473752488509293","4.4905868577714445"
"263","0.0032394917216151953","0.003073217812925577","0.003495261538773775","4.481748805097522","4.473716520655992","4.490558145840877"
"264","0.003202761244028807","0.0030382159166038036","0.0034556391183286905","4.48172882293494","4.473680639233019","4.4905295440888375"
"265","0.0031664688140153885","0.0030036328826099634","0.0034164900425821543","4.481708881314149","4.473644821513071","4.490501043953347"
"266","0.0031306083779782056","0.0029694640543311834","0.0033778068609535694","4.481688970225111","4.473609040735608","4.49047261992413"
"267","0.0030951730906963347","0.0029357022140175104","0.0033395832870155573","4.481669083043567","4.4735732962656805","4.490444269255743"
"268","0.0030601569451391697","0.002902341540902853","0.003301811870187521","4.481649215333671","4.473537593272538","4.490415973995566"
"269","0.003025553980842233","0.00286937621422112","0.003264486789703369","4.481629359723625","4.473501937033001","4.490387733738904"
"270","0.0029913578648120163","0.0028367999475449324","0.0032276015263050795","4.481609516874401","4.473466335804167","4.490359542433242"
"271","0.0029575632885098456","0.00280460761860013","0.0031911502592265606","4.481589685993494","4.473430796880745","4.490331409071369"
"272","0.002924164105206728","0.002772793872281909","0.003155126702040434","4.481569858872936","4.473395306573927","4.490303326888683"
"273","0.002891154820099473","0.0027413528878241777","0.0031195238698273897","4.481550032794601","4.473359848740071","4.490275297639672"
"274","0.0028585306368768214","0.0027102804742753506","0.003084337804466486","4.481530198880444","4.47332440637109","4.490247304679799"
"275","0.0028262856882065534","0.002679570345208049","0.0030495624523609877","4.481510354220651","4.473288977788806","4.49021933677715"
"276","0.002794414618983865","0.0026492176111787558","0.0030151898972690105","4.4814904949302825","4.473253562632763","4.490191390948777"
"277","0.002762913145124912","0.0026192176155745983","0.0029812180437147617","4.481470617094034","4.473218161046508","4.490163466889414"
"278","0.0027317760977894068","0.0025895661674439907","0.0029476399067789316","4.481450719775175","4.4731827900030385","4.490135559525976"
"279","0.0027009982615709303","0.002560257911682129","0.002914450829848647","4.481430803950028","4.473147439382087","4.490107677823647"
"280","0.0026705753523856403","0.002531288657337427","0.002881645690649748","4.481410864082315","4.473112116562665","4.490079808573672"
"281","0.0026405023876577617","0.0025026535149663687","0.002849218435585499","4.481390897723962","4.47307680463343","4.49005196432798"
"282","0.0026107752695679665","0.0024743496906012297","0.0028171648737043142","4.481370903213326","4.473041489291887","4.490024119853482"
"283","0.0025813895743340256","0.0024463708978146315","0.002785481745377183","4.481350874564116","4.473006181386992","4.489996278037926"
"284","0.002552340691909194","0.002418714575469494","0.0027541620656847954","4.481330811236052","4.472970853261859","4.489968439507571"
"285","0.0025236248038709164","0.0023913762997835875","0.0027232025749981403","4.481310716377905","4.472935548313393","4.4899405973123745"
"286","0.0024952372536063195","0.002364350715652108","0.002692599082365632","4.481290585313337","4.47290023272778","4.48991276113886"
"287","0.002467174455523491","0.0023376361932605505","0.002662345767021179","4.481270416896951","4.472864933016032","4.489884910218962"
"288","0.0024394321721047164","0.0023112271446734667","0.002632439834997058","4.4812502119616955","4.472829649962486","4.4898570617813"
"289","0.002412006724625826","0.00228512124158442","0.002602875931188464","4.481229969149009","4.472794364572122","4.489829206477695"
"290","0.0023848936893045903","0.0022593135945498943","0.0025736503303050995","4.481209682494319","4.472759066095699","4.489801343043186"
"291","0.002358090365305543","0.002233801642432809","0.002544758841395378","4.4811893573823784","4.472723774870097","4.489773471703965"
"292","0.002331591909751296","0.0022085809614509344","0.0025161972735077143","4.481168988610936","4.472688471625267","4.489745580709138"
"293","0.0023053957149386404","0.0021836492232978344","0.002487962367013097","4.481148578129961","4.472653167336322","4.489717679707693"
"294","0.002279497403651476","0.0021590020041912794","0.0024600496981292963","4.481128123666028","4.472617861623077","4.489689760375653"
"295","0.0022538939490914347","0.002134636277332902","0.0024324555415660143","4.481107627532952","4.47258256593718","4.489661821387503"
"296","0.0022285818587988613","0.002110549947246909","0.0024051759392023087","4.481087087364972","4.472547266512376","4.489633865971599"
"297","0.0022035574074834585","0.0020867378916591406","0.0023782069329172373","4.481066503087524","4.472511971086611","4.489605891209349"
"298","0.002178817335516214","0.002063197549432516","0.0023515454959124327","4.481045875676424","4.47247666944693","4.489577904148862"
"299","0.0021543585695326327","0.002039925893768668","0.00232518813572824","4.481025202687724","4.472441371618413","4.489549887877171"
"300","0.00213017794303596","0.0020169210620224476","0.0022991301957517862","4.481004485555415","4.4724060683015745","4.4895218549437494"
"301","0.0021062719635665415","0.0019941788632422686","0.0022733688820153475","4.4809837268098445","4.472370767803563","4.489493792695768"
"302","0.0020826376974582674","0.00197169603779912","0.0022479018662124872","4.480962919021288","4.472335466199453","4.489465707494044"
"303","0.002059271768666804","0.0019494701409712434","0.0022227235604077578","4.480942070531512","4.472300170580542","4.48943758612676"
"304","0.0020361713133752344","0.0019274980295449495","0.00219783210195601","4.480921174261647","4.4722648689360085","4.4894094539005245"
"305","0.002013333351351321","0.0019057776080444455","0.002173223765566945","4.480900234643888","4.472229577687168","4.4893812867489995"
"306","0.001990754739381373","0.0018843046855181456","0.002148895990103483","4.480879252849173","4.472194288750349","4.489353092361615"
"307","0.001968432404100895","0.0018630773993209004","0.002124843653291464","4.480858226807084","4.4721589926016465","4.489324872146474"
"308","0.001946363807655871","0.00184209318831563","0.0021010658238083124","4.480837155988037","4.472123705372304","4.48929661513776"
"309","0.0019245460396632552","0.0018213492585346103","0.0020775580778717995","4.4808160430988755","4.47208842155254","4.489268327048844"
"310","0.0019029757007956506","0.0018008422339335084","0.0020543173886835575","4.480794887187921","4.47205314050714","4.489240011018582"
"311","0.0018816508818417788","0.0017805700190365314","0.0020313416607677937","4.480773687221645","4.472017864321589","4.489211657281972"
"312","0.001860567810945213","0.001760529587045312","0.002008626004680991","4.480752442933752","4.471982590170169","4.489183269607946"
"313","0.0018397245090454816","0.0017407184932380915","0.001986169256269932","4.480731159588301","4.471947323885449","4.489154846657267"
"314","0.0018191179493442177","0.0017211345257237554","0.0019639679230749607","4.480709830413405","4.471912057337021","4.489126383308967"
"315","0.001798745384439826","0.001701774657703936","0.0019420189782977104","4.480688462285033","4.47187680353574","4.489097888273899"
"316","0.0017786044860258698","0.0016826371429488063","0.0019203195115551353","4.48066705035235","4.4718415555634605","4.489069348432381"
"317","0.0017586922738701105","0.0016637182561680675","0.001898866961710155","4.48064559717235","4.471806307810776","4.489040772042624"
"318","0.0017390064662322403","0.0016450164839625359","0.0018776579527184367","4.480624104688904","4.4717710713853","4.489012149905967"
"319","0.0017195441061630846","0.001626528799533844","0.0018566899234429002","4.48060256935418","4.471735834669925","4.488983490505431"
"320","0.0017003029119223357","0.0016082528745755553","0.0018359606619924307","4.480580996407638","4.471700613240861","4.488954777150606"
"321","0.0016812801593914628","0.0015901862643659115","0.0018154665594920516","4.480559381175871","4.471665394638761","4.488926020501984"
"322","0.0016624737298116087","0.0015723268734291196","0.0017952058697119355","4.480537725547291","4.471630188775106","4.488897211413873"
"323","0.0016438808292150498","0.0015546719077974558","0.0017751749837771058","4.480516031134398","4.471594985086515","4.4888683618653635"
"324","0.0016254992224276066","0.0015372192719951272","0.001755372155457735","4.480494297847871","4.4715597897009065","4.488839453876064"
"325","0.0016073262551799417","0.0015199665213003755","0.0017357938922941685","4.48047252448121","4.4715246018568005","4.488810493306719"
"326","0.0015893598552793264","0.0015029112109914422","0.0017164390301331878","4.48045071356851","4.471489421998075","4.48878148077522"
"327","0.0015715975314378738","0.0014860515948385","0.001697303494438529","4.4804288638743195","4.471454249502895","4.488752410617111"
"328","0.0015540368854999541","0.001469384878873825","0.001678385422565043","4.480406974127993","4.47141908663318","4.488723279926228"
"329","0.0015366755891591311","0.0014529087347909808","0.0016596828354522586","4.480385049839782","4.471383928613731","4.488694093071872"
"330","0.001519511383958161","0.0014366211835294962","0.0016411920078098774","4.480363087553931","4.471348781235216","4.488664847828969"
"331","0.001502541988156736","0.0014205198967829347","0.0016229113098233938","4.480341086160752","4.471313639246886","4.488635527522707"
"332","0.0014857653528451919","0.001404603011906147","0.0016048385296016932","4.480319048477675","4.471278503469","4.488606145458332"
"333","0.001469179126434028","0.0013888680841773748","0.0015869709895923734","4.480296977162647","4.47124337807682","4.488576700200802"
"334","0.001452780864201486","0.0013733123196288943","0.0015693061286583543","4.480274863258154","4.47120825938458","4.488547178431976"
"335","0.0014365688432008028","0.0013579350197687745","0.0015518420841544867","4.480252715686772","4.471173138322499","4.488517594806142"
"336","0.0014205405255779623","0.0013427326921373606","0.001534575829282403","4.480230530325306","4.471138030335548","4.488487929248314"
"337","0.0014046940254047514","0.0013277039397507906","0.0015175057342275977","4.480208311219252","4.471102927292453","4.488458188661598"
