"Step","model.ln_type: pre - train/spec_loss","model.ln_type: pre - train/spec_loss__MIN","model.ln_type: pre - train/spec_loss__MAX","model.ln_type: pre - train/loss","model.ln_type: pre - train/loss__MIN","model.ln_type: pre - train/loss__MAX","model.ln_type: attn-pre - train/spec_loss","model.ln_type: attn-pre - train/spec_loss__MIN","model.ln_type: attn-pre - train/spec_loss__MAX","model.ln_type: attn-pre - train/loss","model.ln_type: attn-pre - train/loss__MIN","model.ln_type: attn-pre - train/loss__MAX","model.ln_type: mlp-pre - train/spec_loss","model.ln_type: mlp-pre - train/spec_loss__MIN","model.ln_type: mlp-pre - train/spec_loss__MAX","model.ln_type: mlp-pre - train/loss","model.ln_type: mlp-pre - train/loss__MIN","model.ln_type: mlp-pre - train/loss__MAX"
"6141","7.640049308638128","5.020349255035273","12.171696137864114","0.02663502818904817","0.00208239140920341","0.08435460925102234","4.653128314448099","4.492598497806225","4.795730077297045","0.017181354424005237","1.7112206762703863e-7","0.08585904538631439","2.481833742129096","1.7564041903019274","3.0141380727824107","0.0081620242446661","0.00021389801986515522","0.02464417740702629"
"6142","7.645770425280945","5.0247321029258","12.19189123087998","0.025246772496029735","0.002059150254353881","0.07772862166166306","4.648489104295759","4.492703215898845","4.795764246436082","0.5090360208853042","1.699980316516303e-7","2.545132875442505","2.480231843213544","1.7551057459211876","3.0154327691438656","0.008097092635580339","0.00021040062711108476","0.024463539943099022"
"6143","7.65067996717637","5.029142187823057","12.207960069024695","0.02389625208452344","0.00203616707585752","0.07148738950490952","4.659060733418667","4.49280868725088","4.807900895187531","0.04446094760378969","1.688846822389678e-7","0.22225800156593323","2.4782803824048054","1.7538063312345904","3.0167308990441124","0.008033024883479812","0.00020699512970168144","0.024285737425088882"
"6144","7.654902167252319","5.03374101841862","12.220363767557547","0.02265630066394806","0.0020134388469159603","0.06626047939062119","4.664535840623929","4.492914932049117","4.835113821073386","0.046756785289159095","1.6778210465417942e-7","0.23373767733573914","2.477000557056104","1.752505893485618","3.0180320506098743","0.007969835985568352","0.00020373730512801558","0.024110792204737663"
"6145","7.658547165858735","5.038574868660696","12.22960546372086","0.02153603043407202","0.0019909627735614777","0.06215899810194969","4.663405710032658","4.49302193749656","4.829300535038811","0.044770641219477623","1.6669000046931615e-7","0.2238074392080307","2.4772812701383637","1.7512044661564077","3.019335735882756","0.0079074596054852","0.00020027603022754192","0.023938728496432304"
"6146","7.661711485559995","5.043586354782289","12.236221669868215","0.02044858578592539","0.0019687346648424864","0.05865411460399628","4.659555664057288","4.493129703342844","4.809887687961796","0.03332327110676658","1.6560854021463456e-7","0.16657106578350067","2.4757440940505213","1.749902043613463","3.020641428782269","0.007846169004915282","0.00019810310914181173","0.023769425228238106"
"6147","7.664483873057849","5.048658752176724","12.240768903862998","0.019306920072995126","0.0019467530073598027","0.05513622239232063","4.652736144682418","4.493238247351341","4.795919652468949","0.03160128492143031","1.6453736861876678e-7","0.15796160697937012","2.475287311804677","1.7485986349422942","3.0219485858829964","0.007785092524136417","0.00019314220116939396","0.02360260859131813"
"6148","7.666947811067471","5.053660857824836","12.243791791488544","0.01811601370573044","0.0019250144250690937","0.05144480988383293","4.643066629790499","4.493347566207698","4.795947645560334","0.031189874738583968","1.6347645726000337e-7","0.15590502321720123","2.4727565871477437","1.7472942957525317","3.023256667439245","0.0077257690631086","0.00019351749506313354","0.023437855765223503"
"6149","7.669177261247039","5.058470673611954","12.24577957564361","0.016962094651535153","0.0019035167060792446","0.047853391617536545","4.633570716058644","4.49345763812235","4.795974665010626","0.023051703839408334","1.6242572087321605e-7","0.11521463096141815","2.471329741806966","1.7459889825663653","3.02456506679917","0.007665482044103555","0.00018608184473123401","0.0232747383415699"
"6150","7.671229937666398","5.062981640647016","12.247126488080264","0.01593151029665023","0.0018822563579306006","0.04468145594000816","4.626320229342651","4.493568475430464","4.796000642066225","0.014852699923304158","1.6138497471729352e-7","0.07422006875276566","2.4705913868339286","1.7446826954118473","3.02587318410505","0.007607684310642071","0.00018842752615455538","0.023112939670681953"
"6151","7.673143894183464","5.0671060811845345","12.248112209714224","0.015056268754415214","0.0018612301209941506","0.04202664643526077","4.621291108442847","4.4936800818768905","4.796025588474684","0.009472478105368509","1.6035430405736406e-7","0.04731941223144531","2.4707898510795907","1.7433754423151568","3.0271803873608163","0.007548636660794727","0.00018194485164713115","0.022952379658818245"
"6152","7.674939977997658","5.07078321806202","12.248904359960061","0.01431858679279685","0.0018404361326247454","0.03978107124567032","4.617992829628519","4.493792432006487","4.7960495519645585","0.006181329632468646","1.5933338204376923e-7","0.030864117667078972","2.4692197155331392","1.7420672206562375","3.0284859705612863","0.007491582893999293","0.00018278133939020336","0.02279314026236534"
"6153","7.67662695405531","5.073987085340977","12.249575790711145","0.013684648461639881","0.0018198711331933737","0.03778713569045067","4.616002434493755","4.493905574219657","4.796072471646895","0.0047498727240053995","1.5832219446565432e-7","0.023707276210188866","2.4674299913487725","1.7407580786634007","3.0297892587151867","0.007434205609024502","0.00017912349721882492","0.022635459899902344"
"6154","7.678206643459321","5.076727366822453","12.250128210106961","0.01313274863641709","0.001799532794393599","0.03596457839012146","4.6149576163688","4.49401945453774","4.796094357832182","0.004294612676216047","1.573206276361816e-7","0.021431414410471916","2.466351852620318","1.7394478998273415","3.0310895642194065","0.007377802964765578","0.0001772585092112422","0.022479554638266563"
"6155","7.679676843752089","5.079041360537219","12.250515152700945","0.012659042002633214","0.0017794184386730194","0.03432895988225937","4.614557015015795","4.494134126693217","4.796115286536982","0.004162558250371262","1.5632869576620578e-7","0.020771576091647148","2.465732733278581","1.7381367875745768","3.032386123097365","0.007322135785943829","0.00017590807692613453","0.02232551947236061"
"6156","7.681032679090952","5.080981587513399","12.250659903785397","0.012265613512136042","0.001759525272063911","0.03292599692940712","4.614570135431713","4.494249542665525","4.7961351637043155","0.004194732665320089","1.5534621411461558e-7","0.02093287743628025","2.4655125509924383","1.7368246990716616","3.03367823269671","0.007266656259889715","0.0001723936729831621","0.022173307836055756"
"6157","7.682266772157517","5.082605091260153","12.250468839580005","0.011946845706552267","0.0017398507334291935","0.03176061436533928","4.614835882196271","4.494365731640111","4.796154058391335","0.004238779369961776","1.5437299794029968e-7","0.021153535693883896","2.4641278174660344","1.7355116635907466","3.034965070655162","0.0072124978352803735","0.00017260186723433435","0.022022712975740433"
"6158","7.683369941858366","5.083966468869026","12.249841651208115","0.011685320571996272","0.0017203927272930741","0.030775437131524086","4.615253473315166","4.4944826772120745","4.79617191089357","0.004125644679174911","1.534091467192411e-7","0.020588282495737076","2.4629152338400973","1.7341977396052322","3.0362458379723116","0.007157950909459032","0.00016827329818625003","0.021873464807868004"
"6159","7.684331083708185","5.085113676938952","12.248674616851924","0.011457856162451208","0.0017011485761031508","0.029880795627832413","4.615766461504036","4.494600383864941","4.796188759834923","0.0038342918641149026","1.5245430518007197e-7","0.019131934270262718","2.4615899098139065","1.7328828534545382","3.0375197767146997","0.007104932912625372","0.00016919465269893408","0.021725380793213844"
"6160","7.685137000839558","5.086084572530455","12.246864398775406","0.011245825001969934","0.0016821154858916998","0.02900620549917221","4.616342607208821","4.494718843938609","4.796204613857271","0.0034555956507432485","1.5150855858792056e-7","0.017238864675164223","2.4610629245412783","1.7315670461958446","3.0387859583406147","0.007051408611005172","0.00016534709720872343","0.021578317508101463"
"6161","7.68577215191939","5.086904113474127","12.244308947805346","0.011041904729790986","0.001663290779106319","0.028133995831012726","4.616960291930207","4.494838080262632","4.7962194775325315","0.0030777943708898193","1.5057179325594916e-7","0.015350265428423882","2.460310026911732","1.730250253570696","3.0400436226712184","0.00699900173349306","0.00016486342065036297","0.021432284265756607"
"6162","7.6862186784111675","5.087583202899009","12.240908568328695","0.010848679044283927","0.0016446729423478246","0.027292106300592422","4.6176024228655965","4.494958058216837","4.7962333335669","0.0027501423186862438","1.4964396655159362e-7","0.013712408021092415","2.45896883293025","1.7289325796150086","3.041291904446579","0.006946831196546555","0.0001632791245356202","0.021287351846694946"
"6163","7.686457318390744","5.0881209278848685","12.236567134917571","0.01067156409844756","0.0016262594144791365","0.026518721133470535","4.618253932114487","4.495078784529528","4.7962461881513025","0.0024880977578192187","1.487249505771615e-7","0.012402583844959736","2.4578209600672754","1.7276138983548777","3.0425299075186545","0.006894950004061684","0.00016076667816378176","0.021143633872270584"
"6164","7.6864686839971865","5.08850971273283","12.23119480649375","0.010512452339753509","0.0016080471687018871","0.025830725207924843","4.618901390324837","4.4952002735622125","4.796258046709406","0.0022853895284612236","1.4781456059154152e-7","0.01138943713158369","2.4565878450515375","1.726294340928031","3.043756816986549","0.006844043187447824","0.00016070205310825258","0.021001208573579788"
"6165","7.686235174500387","5.088742209920731","12.224711416481894","0.010368073428981005","0.0015900343423709273","0.025216035544872284","4.6195334347901085","4.495322515702124","4.796268882884949","0.002128361081227581","1.4691276817302423e-7","0.010604685172438622","2.4559238734159274","1.724973740674063","3.0449716995956675","0.006793028762331232","0.0001576657814439386","0.02086009457707405"
"6166","7.685743014671568","5.088817401871091","12.217050173748488","0.010232572443783283","0.0015722184907644987","0.024647250771522522","4.620141182475971","4.495445534208693","4.796278736167277","0.002003817984905254","1.4601951647819078e-7","0.009982355870306492","2.4546952335297254","1.7236522923430517","3.0461737449476773","0.00674309404566884","0.00015762605471536517","0.020720284432172775"
"6167","7.684983607077534","5.088744182519842","12.208161191434236","0.010101415356621147","0.001554597169160843","0.024101972579956055","4.620718238417777","4.495569286150841","4.796287606094905","0.0019010986382824058","1.4513460655507515e-7","0.009469141252338886","2.4537486133386155","1.7223298966371852","3.0473620722692005","0.006693158679991029","0.00015525547496508807","0.02058173529803753"
"6168","7.683954359103741","5.088541755938437","12.198014667700335","0.009973671776242555","0.001537168980576098","0.02357497066259384","4.621260576503175","4.4956937900534175","4.7962954635294235","0.0018121126322739657","1.4425816630136978e-7","0.009024589322507381","2.4525227520660833","1.7210065574739986","3.0485358269565093","0.006643932548468001","0.0001541575329611078","0.02044440247118473"
"6169","7.682658675729255","5.088237413400571","12.186603002588736","0.009851550334133208","0.0015199308982118964","0.023076366633176804","4.621766244721181","4.495819040184778","4.796302315616934","0.001731015913779288","1.4339001097596338e-7","0.008619479835033417","2.4512645996985807","1.7196823168545572","3.049694211188293","0.006595135954557918","0.00015300260565709323","0.020308248698711395"
"6170","7.681105833373638","5.087863214936579","12.173941386211078","0.009738098946399987","0.0015028809430077672","0.022620441392064095","4.6222349864796985","4.49594504448686","4.796308192425138","0.0016538849915605169","1.4252995583774464e-7","0.008234195411205292","2.450480033412469","1.718357125232249","3.0508363163586028","0.006546637177234515","0.00015115781570784748","0.020173270255327225"
"6171","7.679310436547945","5.087452501578367","12.160068859470764","0.00963503250386566","0.0014860170194879174","0.022214876487851143","4.62266785911557","4.4960718137127795","4.796313078518399","0.0015784399848257635","1.4167801509756828e-7","0.007857336662709713","2.4493600173245733","1.7170309675954982","3.051961362441802","0.006498755526263267","0.00015026278560981154","0.020039444789290428"
"6172","7.677291415888222","5.087036751281985","12.145046650196536","0.009541994892060757","0.001469337148591876","0.02185705304145813","4.623066847722859","4.496199319011169","4.79631696990932","0.0015037532844871747","1.4083397559261357e-7","0.007484265603125095","2.4481427633169583","1.715703875432175","3.0530685629966254","0.006451122631551698","0.00014851518790237606","0.01990675926208496"
