"Step","model.ln_type: pre - train/spec_accuracy","model.ln_type: pre - train/spec_accuracy__MIN","model.ln_type: pre - train/spec_accuracy__MAX","model.ln_type: pre - train/accuracy","model.ln_type: pre - train/accuracy__MIN","model.ln_type: pre - train/accuracy__MAX","model.ln_type: attn-pre - train/spec_accuracy","model.ln_type: attn-pre - train/spec_accuracy__MIN","model.ln_type: attn-pre - train/spec_accuracy__MAX","model.ln_type: attn-pre - train/accuracy","model.ln_type: attn-pre - train/accuracy__MIN","model.ln_type: attn-pre - train/accuracy__MAX","model.ln_type: mlp-pre - train/spec_accuracy","model.ln_type: mlp-pre - train/spec_accuracy__MIN","model.ln_type: mlp-pre - train/spec_accuracy__MAX","model.ln_type: mlp-pre - train/accuracy","model.ln_type: mlp-pre - train/accuracy__MIN","model.ln_type: mlp-pre - train/accuracy__MAX"
"6105","0.00924040675163269","0.007047767750918865","0.010702165775001049","0.8170712128281593","0.08535630255937576","0.9999999403953552","0.036178542859852315","0.008874966762959957","0.09945183992385864","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6642651736736298","0.3549986779689789","0.8506916761398315","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6106","0.00924040675163269","0.007047767750918865","0.010702165775001049","0.8083528622984886","0.041764549911022186","0.9999999403953552","0.036178542859852315","0.008874966762959957","0.09945183992385864","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6652570962905884","0.35839205980300903","0.8512137532234192","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6107","0.009449229575693607","0.007047767750918865","0.010963195003569126","0.8287130802869797","0.14356563985347748","0.9999999403953552","0.0362307483330369","0.008874966762959957","0.09919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6664056122303009","0.36126336455345154","0.8512137532234192","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6108","0.009397023729979992","0.007047767750918865","0.010702165775001049","0.8364917278289795","0.18245887756347656","0.9999999403953552","0.0361263370141387","0.008874966762959957","0.09919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.667762953042984","0.3636126220226288","0.8514747619628906","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6109","0.009397023729979992","0.007047767750918865","0.010702165775001049","0.8304358690977096","0.15217958390712738","0.9999999403953552","0.03617854248732329","0.008874966762959957","0.09919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6685460448265076","0.36543983221054077","0.8514747619628906","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6110","0.00918820109218359","0.007047767750918865","0.010702165775001049","0.8294439613819122","0.14722004532814026","0.9999999403953552","0.03617854248732329","0.008874966762959957","0.09919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6692769289016723","0.36805009841918945","0.8517358303070068","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6111","0.00924040675163269","0.007047767750918865","0.010702165775001049","0.8398850977420806","0.19942572712898254","0.9999999403953552","0.03612633626908064","0.008874966762959957","0.09892977774143219","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6702166438102722","0.3711824417114258","0.8517358303070068","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6112","0.00924040675163269","0.007047767750918865","0.010702165775001049","0.8488644778728485","0.24432262778282166","0.9999999403953552","0.03612633626908064","0.008874966762959957","0.09892977774143219","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6703210294246673","0.37092140316963196","0.8522578477859497","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6113","0.009083789773285389","0.007047767750918865","0.010702165775001049","0.8559122443199157","0.27956146001815796","0.9999999403953552","0.03617854248732329","0.008874966762959957","0.09919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6701122224330902","0.36987730860710144","0.8525189161300659","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6114","0.009083789773285389","0.007047767750918865","0.010702165775001049","0.8684416174888611","0.392325758934021","0.9999999403953552","0.03612633664160967","0.008874966762959957","0.09919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6708430886268616","0.37196552753448486","0.8530409336090088","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6115","0.009397023729979992","0.007047767750918865","0.010702165775001049","0.7489949971437454","0.2477159947156906","0.9999999403953552","0.03607413116842508","0.008874966762959957","0.09919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6719394028186798","0.37483683228492737","0.8530409336090088","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6116","0.008927172608673572","0.007047767750918865","0.010441137477755547","0.8874966979026795","0.5740015506744385","0.9999999403953552","0.03596972022205591","0.008874966762959957","0.09866875410079956","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6724614679813385","0.37561991810798645","0.8530409336090088","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6117","0.008979378454387187","0.007047767750918865","0.010963195003569126","0.7902374982833862","0.34977811574935913","0.9999999403953552","0.03607413116842508","0.008874966762959957","0.09919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6726180851459503","0.37640300393104553","0.8527799248695374","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6118","0.00918820109218359","0.007047767750918865","0.010702165775001049","0.854241669178009","0.6048029065132141","0.9999999403953552","0.03607413079589605","0.008874966762959957","0.09919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6726702868938446","0.3761419951915741","0.8527799248695374","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6119","0.009083789773285389","0.007047767750918865","0.010963195003569126","0.9316627025604248","0.7126076221466064","0.9999999403953552","0.036021925322711465","0.008874966762959957","0.09919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6732967615127563","0.37744712829589844","0.8530409336090088","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6120","0.009553641080856323","0.007047767750918865","0.012529365718364716","0.9415295839309692","0.756460428237915","0.9999999403953552","0.035917514376342295","0.008874966762959957","0.09866875410079956","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6732445538043976","0.37770816683769226","0.8530409336090088","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6121","0.009501435421407222","0.007047767750918865","0.010963195003569126","0.9245105266571045","0.7927433848381042","0.9999999403953552","0.03576089721173048","0.008874966762959957","0.09788566827774048","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6738188207149506","0.3792743384838104","0.8527799248695374","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6122","0.009658052399754525","0.007047767750918865","0.011485251598060131","0.9178282022476196","0.784651517868042","0.9999999403953552","0.03581310268491507","0.008874966762959957","0.09788566827774048","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.674288672208786","0.3818846046924591","0.8525189161300659","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6123","0.009919080883264542","0.007047767750918865","0.012007308192551136","0.9322891712188721","0.8204123973846436","0.9999999403953552","0.03586530853062868","0.008874966762959957","0.09788566827774048","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6747585356235504","0.3839728534221649","0.8525189161300659","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6124","0.009501435235142708","0.007047767750918865","0.011746279895305634","0.9535890936851501","0.8754894137382507","0.9999999403953552","0.03591751400381327","0.008874966762959957","0.09788566827774048","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6756460189819335","0.3863220810890198","0.853302001953125","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6125","0.009344818256795406","0.007047767750918865","0.011224223300814629","0.9695640444755554","0.8888018727302551","0.9999999403953552","0.03591751400381327","0.008874966762959957","0.09762463718652725","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6756460189819335","0.38919341564178467","0.8535630106925964","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6126","0.009397023729979992","0.007047767750918865","0.011746279895305634","0.9783867835998535","0.9005481004714966","0.9999999403953552","0.03586530778557062","0.008874966762959957","0.09762463718652725","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.676115870475769","0.3931088447570801","0.8535630106925964","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6127","0.00929261241108179","0.007047767750918865","0.011746279895305634","0.9798485636711121","0.9102061986923218","0.9999999403953552","0.03576089683920145","0.008874966762959957","0.0971025824546814","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6752805888652802","0.3959801495075226","0.8535630106925964","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6128","0.00929261241108179","0.007047767750918865","0.011746279895305634","0.9813103079795837","0.924040675163269","0.9999999403953552","0.03586530778557062","0.008874966762959957","0.09736360609531403","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6727747082710266","0.39963454008102417","0.8535630106925964","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6129","0.00929261241108179","0.007047767750918865","0.011746279895305634","0.9840250134468078","0.9433568120002747","0.9999999403953552","0.035813101939857005","0.008874966762959957","0.09736360609531403","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6749151527881623","0.4030279219150543","0.8540850877761841","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6130","0.00929261241108179","0.007047767750918865","0.011746279895305634","0.9856433868408203","0.956669270992279","0.9999999403953552","0.03565648477524519","0.008874966762959957","0.09658052027225494","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6766901254653931","0.4058992266654968","0.8543460965156555","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6131","0.00929261241108179","0.007047767750918865","0.011746279895305634","0.9877838134765625","0.9668493270874023","0.9999999403953552","0.035499869100749495","0.008874966762959957","0.09579744189977646","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6820673167705535","0.4085095226764679","0.8543460965156555","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6132","0.00924040675163269","0.007047767750918865","0.011485251598060131","0.9912294030189515","0.9733750820159912","0.9999999403953552","0.03555207382887602","0.008874966762959957","0.09553641080856323","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6797702729701995","0.4116418659687042","0.8551291823387146","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6133","0.00924040675163269","0.007047767750918865","0.011485251598060131","0.9950404167175293","0.980422854423523","0.9999999403953552","0.03555207382887602","0.008874966762959957","0.09553641080856323","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.683946716785431","0.41373008489608765","0.855390191078186","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6134","0.00924040675163269","0.007047767750918865","0.011485251598060131","0.9963977575302124","0.9838162064552307","0.9999999403953552","0.03549986835569143","0.008874966762959957","0.09553641080856323","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6843643665313721","0.4171234369277954","0.8551291823387146","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6135","0.00924040675163269","0.007047767750918865","0.011485251598060131","0.9970242261886597","0.986165463924408","0.9999999403953552","0.035552074387669566","0.008874966762959957","0.09579744189977646","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6832680583000184","0.4199947714805603","0.855390191078186","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6136","0.009083789773285389","0.007047767750918865","0.010963195003569126","0.9980161309242248","0.9906029105186462","0.9999999403953552","0.03560427911579609","0.008874966762959957","0.09605846554040909","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6836334764957428","0.42129990458488464","0.855390191078186","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6137","0.009083789773285389","0.007047767750918865","0.010963195003569126","0.9984859824180603","0.992691159248352","0.9999999403953552","0.035552073270082474","0.008874966762959957","0.09605846554040909","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.685878324508667","0.42495429515838623","0.855390191078186","0.9999999403953552","0.9999999403953552","0.9999999403953552"
